NPI,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Add,LNL,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number
1992136279,"NORTH COAST PROFESSIONAL COMPANY, LLC",FIRELANDS PHYSICIAN GROUP URGENT CARE,3,1470 WEST MCPHERSON HIGHWAY,,CLYDE,OH,43410,"1470 WEST MCPHERSON HIGHWAY,CLYDE,OH 43410",${LNL},4195575541,4195575542
1194051870,BOSS URGENT CARE PLLC,,,4450 FAYETTEVILLE RD,,RALEIGH,NC,276033612,"4450 FAYETTEVILLE RD,RALEIGH,NC 27603",${LNL},9195673139,9195860933
1093969859,MADRONA HILL URGENT CARE LLC,MADRONA HILL PORT LUDLOW,5,9481 OAK BAY RD STE A,,PORT LUDLOW,WA,983659794,"9481 OAK BAY RD STE A,PORT LUDLOW,WA 98365",${LNL},3604379990,
1669694915,IMPRIMIS HEALTHCARE,,,1911 N PINE ISLAND RD,,SUNRISE,FL,333225210,"1911 N PINE ISLAND RD,SUNRISE,FL 33322",${LNL},9549165211,9549163846
1538349469,WAKULLA URGENT CARE & DIAGNOSTIC CENTER PLC,,,41 FELI WAY,,CRAWFORDVILLE,FL,323272368,"41 FELI WAY,CRAWFORDVILLE,FL 32327",${LNL},8509263140,8509263163
1174703003,AMERICAN CURRENT CARE PA PC,,,120 LYTTON STREET,SUITE 275,PITTSBURGH,PA,152131481,"120 LYTTON STREET,SUITE 275,PITTSBURGH,PA 15213",${LNL},4126215430,4126215460
1528248465,AMERICAN CURRENT CARE PA PC,,,1600 WEST CARSON STREET,,PITTSBURGH,PA,152191031,"1600 WEST CARSON STREET,PITTSBURGH,PA 15219",${LNL},4123911137,4123912146
1033405311,BAPTIST MEDICAL MANAGEMENT SERVICES INC,BAPTIST HEALTH EXPRESS CARE,3,300 CLINIC DR,,HOPKINSVILLE,KY,422404989,"300 CLINIC DR,HOPKINSVILLE,KY 42240",${LNL},2707074262,2707074280
1467601443,EXCELA HEALTH QUICKCARE LLC,,,8775 NORWIN AVE,,NORTH HUNTINGDON,PA,156422718,"8775 NORWIN AVE,NORTH HUNTINGDON,PA 15642",${LNL},7248506944,7248366825
1902100332,"MENORAH URGENT CARE, LLC",,,7935 W 151ST ST,,OVERLAND PARK,KS,662232124,"7935 W 151ST ST,OVERLAND PARK,KS 66223",${LNL},9138143788,9138143766
1770806879,UNIVERSITY PRIMARY CARE PRACTICES INC,UHHS MEDINA URGENT CARE,3,4001 CARRICK DR STE 120,,MEDINA,OH,442565385,"4001 CARRICK DR STE 120,MEDINA,OH 44256",${LNL},3307218484,3307218485
1497093454,QUICKER CARE URGENT CARE,,,13770 BEACH BLVD.,UNIT # 4,JACKSONVILLE,FL,32224,"13770 BEACH BLVD.,UNIT # 4,JACKSONVILLE,FL 32224",${LNL},9043300525,9046479491
1609192319,BROWNSVILLE URGENT CARE OF PEDIATRICS PLLC,,,2050 N EXPRESSWAY,,BROWNSVILLE,TX,785211540,"2050 N EXPRESSWAY,BROWNSVILLE,TX 78521",${LNL},9565445557,9565445100
1982841581,HIGHLANDS RANCH HEALTHCARE LLC,MEDEXPRESS URGENT CARE,3,3600 E ALAMEDA AVE STE 100,,DENVER,CO,802093135,"3600 E ALAMEDA AVE STE 100,DENVER,CO 80209",${LNL},3033883627,
1578824546,"MED FIRST IMMEDIATE CARE & FAMILY PRACTICE, PA",,,506 HIGHWAY 301 N,,DILLON,SC,295362958,"506 HIGHWAY 301 N,DILLON,SC 29536",${LNL},9103462273,
1558531095,"AMERICAN FAMILY MEDICAL CENTER,LLC",,,315 W 35TH AVE,,GRIFFITH,IN,463191003,"315 W 35TH AVE,GRIFFITH,IN 46319",${LNL},2199239200,2199239203
1164608790,AMERICAN CURRENT CARE P.A.,,,200 QUADRUM DRIVE,,OKLAHOMA CITY,OK,73108,"200 QUADRUM DRIVE,OKLAHOMA CITY,OK 73108",${LNL},4059428767,4059427033
1851577498,AMERICAN CURRENT CARE P.A.,,,6101 WEST RENO,SUITE 800,OKLAHOMA CITY,OK,73127,"6101 WEST RENO,SUITE 800,OKLAHOMA CITY,OK 73127",${LNL},4054953085,4054953089
1851676704,URGENT CARES OF AMERICA NORTH CAROLINA INC,,,104 HUFFMAN MILL RD,,BURLINGTON,NC,272155113,"104 HUFFMAN MILL RD,BURLINGTON,NC 27215",${LNL},3365061720,
1730480815,OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST PA,CONCENTRA URGENT CARE,3,2140 MENDON RD,SUITE 101A,CUMBERLAND,RI,28643833,"2140 MENDON RD,SUITE 101A,CUMBERLAND,RI 2864",${LNL},4014753000,
1538460605,PLAQUEMINES MEDICAL CENTER,,,26851 HIGHWAY 23,,PORT SULPHUR,LA,700832509,"26851 HIGHWAY 23,PORT SULPHUR,LA 70083",${LNL},5045643344,5045640174
1407906274,AMERICAN FAMILY OPTICAL,,,7437 BURNET RD,,AUSTIN,TX,787572244,"7437 BURNET RD,AUSTIN,TX 78757",${LNL},5124517562,5124517951
1811227150,EMERGENCY MEDICAL DOCTORS SERVICES PLLC,EMERGENCY MEDICAL DOCTORS SERVICES URGENT CARE CENTER,3,8800 S MAIN ST,SUITE 1A,HOUSTON,TX,770252707,"8800 S MAIN ST,SUITE 1A,HOUSTON,TX 77025",${LNL},7136673666,
1730522921,JUPITER MEDICAL CENTER PHYSICIANS GROUP,JUPITER MEDICAL CENTER URGENT CARE,3,5430 MILITARY TRAIL,SUITE 64,JUPITER,FL,334582873,"5430 MILITARY TRAIL,SUITE 64,JUPITER,FL 33458",${LNL},5612637010,5617763998
1871747667,"MORGAN HIGHWAY MEDICAL URGENT CARE CENTER, P.C.",,,611 MORGAN HWY,,SOUTH ABINGTON TOWNSHIP,PA,184119128,"611 MORGAN HWY,SOUTH ABINGTON TOWNSHIP,PA 18411",${LNL},5705856700,5705856714
1194041871,FAST LANE OF ZACHARY LLC,,,19900 OLD SCENIC HWY,STE H/I,ZACHARY,LA,707917367,"19900 OLD SCENIC HWY,STE H/I,ZACHARY,LA 70791",${LNL},2255702618,2255708539
1558706549,PRIORITY CARE CLINICS LLC,PRIORITYCARE CLINICS,3,3500 BOSTON ST,SUITE J1,BALTIMORE,MD,212245251,"3500 BOSTON ST,SUITE J1,BALTIMORE,MD 21224",${LNL},4105520001,4105520017
1396071072,BOSS URGENT CARE PLLC,,,3396 SIX FORKS RD,,RALEIGH,NC,276097233,"3396 SIX FORKS RD,RALEIGH,NC 27609",${LNL},9195673139,9195860933
1700112489,BOSS URGENT CARE PLLC,,,4222 LONG BEACH RD SE,,SOUTHPORT,NC,284618627,"4222 LONG BEACH RD SE,SOUTHPORT,NC 28461",${LNL},9195673139,9195860933
1649589466,SOUTHEAST URGENT CARE LLC,SOUTHEAST URGENT CARE,3,2118 SCENIC HWY N,SUITE H-I,SNELLVILLE,GA,300782633,"2118 SCENIC HWY N,SUITE H-I,SNELLVILLE,GA 30078",${LNL},7705586017,
1841628203,"SPECTRA URGENT CARE, LLP",,,6520 E RENO AVE,SUITE B,MIDWEST CITY,OK,731102109,"6520 E RENO AVE,SUITE B,MIDWEST CITY,OK 73110",${LNL},4057330120,4057337877
1457789778,"PATCHOGUE URGENT CARE, P.C.",,,152 N OCEAN AVE,,PATCHOGUE,NY,117722004,"152 N OCEAN AVE,PATCHOGUE,NY 11772",${LNL},6317301189,6312078303
1063544708,GENESEE VALLEY GROUP HEALTH ASSOCIATION,LIFETIME HEALTH MEDICAL GROUP,3,800 CARTER ST,,ROCHESTER,NY,146212604,"800 CARTER ST,ROCHESTER,NY 14621",${LNL},5853381400,
1972635613,GENESEE VALLEY GROUP HEALTH ASSOCIATION,LIFETIME HEALTH MEDICAL GROUP,3,800 CARTER ST,,ROCHESTER,NY,146212604,"800 CARTER ST,ROCHESTER,NY 14621",${LNL},5853381400,
1780860320,AMERICAN CURRENT CARE P.A.,,,36 WEST MEMORIAL ROAD,SUITE C3,OKLAHOMA CITY,OK,73114,"36 WEST MEMORIAL ROAD,SUITE C3,OKLAHOMA CITY,OK 73114",${LNL},4057553110,4057553159
1740581826,OCCUPATIONAL HEALTH CENTERS OF THE SOUTHWEST PA,CONCENTRA URGENT CARE,3,400 PUTNAM PIKE,SUITE E,SMITHFIELD,RI,29172408,"400 PUTNAM PIKE,SUITE E,SMITHFIELD,RI 2917",${LNL},4012327001,
1700222353,URBAN NEW YORK MEDICAL PC,,,2818 STEINWAY ST,,ASTORIA,NY,111033349,"2818 STEINWAY ST,ASTORIA,NY 11103",${LNL},7183600907,3132818290
1629210307,AMERICAN CURRENT CARE OF ARIZONA PA,,,14155 N 83RD AVE,"BUILDING 8, SUITE 148",PEORIA,AZ,853815639,"14155 N 83RD AVE,BUILDING 8, SUITE 148,PEORIA,AZ 85381",${LNL},6234878598,
1366618019,PROCARE MEDICAL CENTER LLC,,,6870 S RAINBOW BLVD,SUITE 106 & 107,LAS VEGAS,NV,891182106,"6870 S RAINBOW BLVD,SUITE 106 & 107,LAS VEGAS,NV 89118",${LNL},7023966000,7023966001
1689900367,PRAIRIE DU CHIEN MEMORIAL HOSPITAL ASSOCIATION,URGENT CARE NURSE PRACTITIONERS,3,705 E TAYLOR ST,,PRAIRIE DU CHIEN,WI,538212110,"705 E TAYLOR ST,PRAIRIE DU CHIEN,WI 53821",${LNL},6083572000,6083572254
1740596444,"GENESYS AMBULATORY HEALTH SERVICES, INC.","GENESYS URGENT CARE CENTER, INC.",3,1460 N CENTER RD,,BURTON,MI,485091429,"1460 N CENTER RD,BURTON,MI 48509",${LNL},8107151460,8107154602
1659446045,MITCHELL FORMAN MD PA,NEW TAMPA URGENT CARE,3,1644 BRUCE B DOWNS BLVD,,WESLEY CHAPEL,FL,335448600,"1644 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL 33544",${LNL},8139293600,
1356772719,KHAN & MUJEEB URGENT CARE GROUP NO 2,URGENTCAREMDS,3,2416 W HOLCOMBE BLVD,,HOUSTON,TX,770301902,"2416 W HOLCOMBE BLVD,HOUSTON,TX 77030",${LNL},9366410434,
1215369715,"NORTHSIDE PRIMARY CARE PROFESSIONAL SERVICES, LLC",NORTHSIDE DAWSON URGENT CARE,5,81 NORTHSIDE DAWSON DRIVE,,DAWSONVILLE,GA,305347166,"81 NORTHSIDE DAWSON DRIVE,DAWSONVILLE,GA 30534",${LNL},7062166000,
1003248543,ASAP MEDICAL ASSOCIATES PC,,,199 CHERRY ST,,MILFORD,CT,64603501,"199 CHERRY ST,MILFORD,CT 6460",${LNL},2038772273,
1174955520,ORANGE COUNTY URGENT CARE #3 INC.,MEDPOST URGENT CARE - CERRITOS,3,13299 E SOUTH STREET,,CERRITOS,CA,90703,"13299 E SOUTH STREET,CERRITOS,CA 90703",${LNL},5628658750,5628658715
1255643623,AMERICAN FAMILY CHIROPRACTIC & REHAB OF AVONDALE LLC,,,210 N AVONDALE BLVD,SUITE 100,AVONDALE,AZ,853236905,"210 N AVONDALE BLVD,SUITE 100,AVONDALE,AZ 85323",${LNL},4807262287,4808219360
1376785998,PENINSULA REGIONAL MEDICAL CENTER,PENINSULA REGIONAL OCCUPATIONAL HEALTH/URGENT CARE,5,1655 WOODBROOKE DR STE 104,,SALISBURY,MD,218048502,"1655 WOODBROOKE DR STE 104,SALISBURY,MD 21804",${LNL},4105482700,4105482608
1225384985,19TH AVENUE CLINIC LLC,ADVANCED URGENT CARE,3,401 E BELL RD STE 18,,PHOENIX,AZ,850222395,"401 E BELL RD STE 18,PHOENIX,AZ 85022",${LNL},6023681403,6023681413
1396974242,HEALTH CONCEPTS WELLNESS CARE LLC,HEALTH CONCEPTS URGENT CARE,5,5410 SHERIDAN LAKE ROAD,,RAPID CITY,SD,57702,"5410 SHERIDAN LAKE ROAD,RAPID CITY,SD 57702",${LNL},6053484141,6053427880
1972928026,JEFFERSON REGIONAL OUTPATIENT,JEFFERSON REGIONAL URGENT CARE,3,1125 MAIN ST,,IMPERIAL,MO,630522323,"1125 MAIN ST,IMPERIAL,MO 63052",${LNL},6364644900,
1124354808,"BOSS URGENT CARE, PLLC",,,800 W WILLIAMS ST,SUITE 132,APEX,NC,275025203,"800 W WILLIAMS ST,SUITE 132,APEX,NC 27502",${LNL},9195673139,9195860933
1669708343,BOSS URGENT CARE PLLC,,,7212 GB ALFORD HWY,,HOLLY SPRINGS,NC,275407661,"7212 GB ALFORD HWY,HOLLY SPRINGS,NC 27540",${LNL},9195673139,9195860933
1609214196,AMERICAN CURRENT CARE OF MICHIGAN PC,CONCENTRA URGENT CARE,3,42875 GRAND RIVER AVE,,NOVI,MI,483751782,"42875 GRAND RIVER AVE,NOVI,MI 48375",${LNL},2484781616,2484789450
1285814038,"AMERICAN CURRENT CARE, P.A., DBA CONCENTRA URGENT CARE",,,501 SE 24TH ST,,FT LAUDERDALE,FL,333163917,"501 SE 24TH ST,FT LAUDERDALE,FL 33316",${LNL},9545226009,
1144598293,UPTOWN PROVIDERS PC,DOCTORS EXPRESS,3,25 NW 23RD PL,SUITE # 11,PORTLAND,OR,972105580,"25 NW 23RD PL,SUITE # 11,PORTLAND,OR 97210",${LNL},5037662215,
1730333519,"URGENT CARE HOME HEALTH, INC",,,8401 BOEING DR,#971010,EL PASO,TX,799109900,"8401 BOEING DR,#971010,EL PASO,TX 79910",${LNL},9155948070,9155944028
1215271911,PHOENIX CHILDREN'S URGENT CARE CENTERS,PHOENIX CHILDREN'S URGENT CARE CENTERS - EAST VALLEY,5,5131 E SOUTHERN AVE,,MESA,AZ,852062799,"5131 E SOUTHERN AVE,MESA,AZ 85206",${LNL},4808335437,4808339349
1033453733,"PHOENIX CHILDREN'S HOSPITAL, INC.",PHOENIX CHILDREN'S URGENT CARE CENTERS,3,1919 E THOMAS RD,,PHOENIX,AZ,850167710,"1919 E THOMAS RD,PHOENIX,AZ 85016",${LNL},6029331000,
1972847663,PHOENIX CHILDREN'S URGENT CARE CENTERS,PHOENIX CHILDREN'S URGENT CARE CENTERS - NORTH WEST VALLEY,5,20325 N 51ST AVE,"BLDG 3, STE 116",GLENDALE,AZ,853085674,"20325 N 51ST AVE,BLDG 3, STE 116,GLENDALE,AZ 85308",${LNL},6239725437,6234929421
1639437676,"NORTH DAKOTA URGENT CARE PROVIDER NETWORK, LLC",,,7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ,852602426,"7332 E BUTHERUS DR,HANGAR ONE,SCOTTSDALE,AZ 85260",${LNL},8137776453,
1881952802,PRIMERA CHOICE URGENT CARE CENTER LLC,,,3861 AVALON PARK EAST BLVD,,ORLANDO,FL,328284853,"3861 AVALON PARK EAST BLVD,ORLANDO,FL 32828",${LNL},4073785300,4073785360
1386982205,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF WILKESBORO,3,1903 ADDISON AVE,,WILKESBORO,NC,286972262,"1903 ADDISON AVE,WILKESBORO,NC 28697",${LNL},3366672710,
1104164029,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF MOORESVILLE,3,107 COMMONS DR STE A,,MOORESVILLE,NC,281179262,"107 COMMONS DR STE A,MOORESVILLE,NC 28117",${LNL},7042350686,
1477891398,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF STATESVILLE,3,234 TURNERSBURG HWY,21,STATESVILLE,NC,286252797,"234 TURNERSBURG HWY,21,STATESVILLE,NC 28625",${LNL},7048180369,
1588902498,URGENT CARES OF AMERICA NORTH CAROLINA INC,FASTMED URGENT CARE OF HARRISBURG,3,4415 SCHOOL HOUSE CMNS,,HARRISBURG,NC,280757558,"4415 SCHOOL HOUSE CMNS,HARRISBURG,NC 28075",${LNL},7044561218,
1609114578,MEDEXPRESS URGENT CARE PC - INDIANA,MEDEXPRESS URGENT CARE - MUNCIE,3,1313 W MCGALLIARD RD,,MUNCIE,IN,473031774,"1313 W MCGALLIARD RD,MUNCIE,IN 47303",${LNL},7652878460,7652878920
1871816884,PROVIDENCE IMMEDIATE CARE INCORPORATED,,,1002 OVERLOOK DR,,VILLA RICA,GA,301805804,"1002 OVERLOOK DR,VILLA RICA,GA 30180",${LNL},6789072086,6788408742
1518293208,BOSS URGENT CARE PLLC,,,511 N RALEIGH ST,,ANGIER,NC,275019121,"511 N RALEIGH ST,ANGIER,NC 27501",${LNL},9195673139,9195860933
1427234004,AMERICAN CURRENT CARE P.A.,,,1541 NORTH SHERIDAN ROAD,,TULSA,OK,74115,"1541 NORTH SHERIDAN ROAD,TULSA,OK 74115",${LNL},9188365406,9188328618
1003082769,"TRINITY URGENT CARE & FAMILY PRACTICE, PLLC",,,923 W 3RD ST,SUITE A,PEMBROKE,NC,283729684,"923 W 3RD ST,SUITE A,PEMBROKE,NC 28372",${LNL},9107759027,9107759131
1518287036,"NORTH FLORIDA MEDICAL GROUP, LLC",COASTAL URGENT CARE AND FAMILY MEDICINE,3,1702 OHIO AVE,,LYNN HAVEN,FL,324444290,"1702 OHIO AVE,LYNN HAVEN,FL 32444",${LNL},8505715844,8505715845
1336499482,AMERICAN CURRENT CARE PA,CONCENTRA URGENT CARE,3,1279 S WILLOW ST,SUITE E,MANCHESTER,NH,31034015,"1279 S WILLOW ST,SUITE E,MANCHESTER,NH 3103",${LNL},6036443330,6036443332
1720220379,"RIDGE PARK URGENT CARE, LLC.",,,7580 NORTHCLIFF AVE,SUITE 700,BROOKLYN,OH,441443270,"7580 NORTHCLIFF AVE,SUITE 700,BROOKLYN,OH 44144",${LNL},4408861800,2167415825
1396178323,DYNAMIC MEDICAL URGENT CARE OF LIMEKILN PIKE,,,6101 LIMEKILN PIKE,,PHILADELPHIA,PA,191411423,"6101 LIMEKILN PIKE,PHILADELPHIA,PA 19141",${LNL},2673353961,2673353702
1699052613,PITTSBORO URGENT CARE PLLC,PITTSBORO URGENT CARE AND OCCUPATIONAL MEDICINE CENTER,5,628 SUITE B EAST STREET,,PITTSBORO,NC,273120000,"628 SUITE B EAST STREET,PITTSBORO,NC 27312",${LNL},9195424450,9195424451
1235339847,MVP MEDICAL ASSOCIATES PA,FAMILY FIRST URGENT CARE,3,1910 ROUTE 35,,OAKHURST,NJ,77552715,"1910 ROUTE 35,OAKHURST,NJ 7755",${LNL},7325310100,7325310144
1780981555,BRAZORIA URGENT CARE LLC,,,2300 HIGHWAY 35,SUITE A,ALVIN,TX,77511,"2300 HIGHWAY 35,SUITE A,ALVIN,TX 77511",${LNL},8326965444,
1891056867,NORTH ELSTON IMMEDIATE & PRIMARY CARE,,,4332 N ELSTON AVE,,CHICAGO,IL,606412144,"4332 N ELSTON AVE,CHICAGO,IL 60641",${LNL},7737543500,7737543504
1528370020,PAIN & URGENT CARE CLINIC PA,,,6802 N ARMENIA AVE,,TAMPA,FL,336045776,"6802 N ARMENIA AVE,TAMPA,FL 33604",${LNL},8133042361,8133042363
1982998597,CLINICA VENAMER LLC,,,10200 NW 25TH ST,UNIT 114,DORAL,FL,331725921,"10200 NW 25TH ST,UNIT 114,DORAL,FL 33172",${LNL},3054829556,3054829557
1427342930,US DEPT OF THE INTERIOR NATIONAL PARK SERVICE,YOSEMITE MEDICAL CLINIC,3,9000 AHWAHNEE DRIVE,,YOSEMITE NATIONAL PARK,CA,95389,"9000 AHWAHNEE DRIVE,YOSEMITE NATIONAL PARK,CA 95389",${LNL},2093724637,2093724330
1194042879,"URGENT CARE OF JOLIET, LLC",,,1325 W JEFFERSON ST,,JOLIET,IL,604356862,"1325 W JEFFERSON ST,JOLIET,IL 60435",${LNL},8157447400,
1831485119,"NEW CANEY URGENT CARE CENTER, PA",,,20185 US HIGHWAY 59,SUITE 76,NEW CANEY,TX,773578358,"20185 US HIGHWAY 59,SUITE 76,NEW CANEY,TX 77357",${LNL},7135690045,2813995677
1013193655,AMERICAN CURRENT CARE P.A.,,,7100 S I-35 SERVICE ROAD,SUITE 7,OKLAHOMA CITY,OK,73149,"7100 S I-35 SERVICE ROAD,SUITE 7,OKLAHOMA CITY,OK 73149",${LNL},4056321002,4056323131
1396978615,"PREMIER URGENT CARE & BARIATRIC SERVICES, LLC",,,3130 MERCEDES DR,,MONROE,LA,712015154,"3130 MERCEDES DR,MONROE,LA 71201",${LNL},3185379320,3185379323
1871914127,"AFC PHYSICIANS OF TN, PC",,,3520 CUMMINGS HWY,,CHATTANOOGA,TN,374192311,"3520 CUMMINGS HWY,CHATTANOOGA,TN 37419",${LNL},4238225942,4238225946
1013142603,ACCU CARE URGENT CARE LLC,,,7041 N 35TH AVE,,PHOENIX,AZ,850518310,"7041 N 35TH AVE,PHOENIX,AZ 85051",${LNL},6023360700,6023360800
1790043693,RIVER VIEW URGENT CARE & MEDICAL CENTER INC,,,382 N OVERLAND AVE,,BURLEY,ID,833183433,"382 N OVERLAND AVE,BURLEY,ID 83318",${LNL},2086786996,2086786866
1629222419,NEW HOPE URGENT CARE LLC,,,49 HOSIERY MILL RD STE 124,,DALLAS,GA,301571687,"49 HOSIERY MILL RD STE 124,DALLAS,GA 30157",${LNL},7704436111,
1841506458,MOORES MILL URGENT CARE LLC,,,2415 MOORES MILL RD,SUITE 230,AUBURN,AL,368308428,"2415 MOORES MILL RD,SUITE 230,AUBURN,AL 36830",${LNL},3345021117,3344662101
1407196686,"URGENT CARE OF MORGAN CITY, LLC",,,1216 N VICTOR II BLVD,SUITE 400,MORGAN CITY,LA,703801382,"1216 N VICTOR II BLVD,SUITE 400,MORGAN CITY,LA 70380",${LNL},9857022229,9853840329
1780996223,BULLHEAD CITY HOSPITAL CORPORATION,FOX CREEK URGENT CARE,3,2500 CANYON RD,"BLDG B, UNIT 2",BULLHEAD CITY,AZ,864428689,"2500 CANYON RD,BLDG B, UNIT 2,BULLHEAD CITY,AZ 86442",${LNL},9287632273,
1942375571,"ADVANCED FAMILY AND URGENT CARE CLINIC,LLC",,,4114 THORNTON TAYLOR PKWY,,FAYETTEVILLE,TN,373342662,"4114 THORNTON TAYLOR PKWY,FAYETTEVILLE,TN 37334",${LNL},9314388260,9314388257
1114103793,AMERICAN CURRENT CARE P.A.,,,9515 E 51ST STREET,SUITE G,TULSA,OK,75145,"9515 E 51ST STREET,SUITE G,TULSA,OK 75145",${LNL},9186227488,9186227071
1841485984,"BELOIT HEALTH SYSTEM, INC.",BELOIT HEALTH SYSTEM CLINICS,3,5605 E ROCKTON RD,,ROSCOE,IL,610737601,"5605 E ROCKTON RD,ROSCOE,IL 61073",${LNL},6083645011,6087583216
1518209113,NLUC PLLC,,,16902 SOUTHWEST FREEWAY,SUITE 108,SUGAR LAND,TX,774792350,"16902 SOUTHWEST FREEWAY,SUITE 108,SUGAR LAND,TX 77479",${LNL},2812010657,2813360764
1972845576,NLUC PLLC,,,7790 W GRAND PKWY S,SUITE 100,RICHMOND,TX,77469,"7790 W GRAND PKWY S,SUITE 100,RICHMOND,TX 77469",${LNL},2812010657,2813360764
1417299090,"TYSONS URGENT CARE, LLC",TYSONS URGENT CARE,3,8206 LEESBURG PIKE,SUITE 301,VIENNA,VA,221822614,"8206 LEESBURG PIKE,SUITE 301,VIENNA,VA 22182",${LNL},4437392315,
1720237787,VELOCITY MD LLC,VELOCITY CARE,3,7045 YOUREE DR,,SHREVEPORT,LA,711055108,"7045 YOUREE DR,SHREVEPORT,LA 71105",${LNL},2253632193,2253632276
1447544986,"NEW CANEY MINOR EMERGENCY CLINIC, P.A.",,,20185 US HIGHWAY 59,SUITE 74,NEW CANEY,TX,773578358,"20185 US HIGHWAY 59,SUITE 74,NEW CANEY,TX 77357",${LNL},7135690045,2813995677
1386988004,HEALTHSERVE MEDICAL GROUP LLC,EXPRESSMED,3,445 ROCKY FORK BLVD,,GAHANNA,OH,432303336,"445 ROCKY FORK BLVD,GAHANNA,OH 43230",${LNL},6144422431,6144422426
1093919409,"CAPE FEAR FAMILY MEDICAL CARE, PA",MED ONE CARE,3,413 OWEN DRIVE,SUITE 202,FAYETTEVILLE,NC,28304,"413 OWEN DRIVE,SUITE 202,FAYETTEVILLE,NC 28304",${LNL},9103233183,9102237555
1205190501,NORTHEAST OKLAHOMA PHYSICIAN NETWORK INC,BROKEN ARROW URGENT CARE,3,1130 E LANSING ST,,BROKEN ARROW,OK,740122429,"1130 E LANSING ST,BROKEN ARROW,OK 74012",${LNL},9182589990,9189944277
1811210735,"LAVENDER HEALTH CARE OF FLORIDA, LLLP",DOCTORS EXPRESS,3,2901 S TAMIAMI TRL,,SARASOTA,FL,342395106,"2901 S TAMIAMI TRL,SARASOTA,FL 34239",${LNL},9413644379,9413644371
1659403418,ANDERSON GUDERIAN MEDICAL ASSOCIATION,CALDER URGENT CARE,3,1100 GULF FWY S,SIUTE 230,LEAGUE CITY,TX,775735153,"1100 GULF FWY S,SIUTE 230,LEAGUE CITY,TX 77573",${LNL},2815574404,2815574443
1548335110,SOUTH MCCARRAN URGENT CARE,,,3967 S MCCARRAN BLVD,,RENO,NV,895027510,"3967 S MCCARRAN BLVD,RENO,NV 89502",${LNL},7758244700,7758232106
1962770016,"FIVE STAR URGENT CARE BIG FLATS MEDICAL, PLLC",,,830 COUNTY ROAD 64,#19C,ELMIRA,NY,149039719,"830 COUNTY ROAD 64,#19C,ELMIRA,NY 14903",${LNL},6078462030,6078737457
1710329008,"BEACON MEDICAL GROUP, INC.",MED POINT URGENT CARE CENTER AT CR 6,3,3301 COUNTY ROAD 6 E,,ELKHART,IN,465147673,"3301 COUNTY ROAD 6 E,ELKHART,IN 46514",${LNL},5742665342,5742665847
1891999108,"IMPACT MEDICAL GROUP, PC",,,5261 E KINGS CANYON RD,SUITE 107,FRESNO,CA,937274028,"5261 E KINGS CANYON RD,SUITE 107,FRESNO,CA 93727",${LNL},5594521000,
1255578712,"AMERICAN FAMILY CARE, INC.",AMERICAN FAMILY CARE,3,"25775 PERDIDO BEACH BLVD, STE# E-5",,ORANGE BEACH,AL,365616603,"25775 PERDIDO BEACH BLVD, STE# E-5,ORANGE BEACH,AL 36561",${LNL},2519743004,2519743001
1528328127,"INFIRMARY HEALTH URGENT CARE - GULF SHORES, P.C.",THOMAS HOSPITAL URGENT CARE - GULF SHORES,3,1140 GULF SHORES PKWY,SUITE A,GULF SHORES,AL,365425914,"1140 GULF SHORES PKWY,SUITE A,GULF SHORES,AL 36542",${LNL},2519682273,2519484860
1164763504,COAST URGENT CARE AND FAMILY PRACTICE,,,616 S COAST HWY,,OCEANSIDE,CA,920544121,"616 S COAST HWY,OCEANSIDE,CA 92054",${LNL},7605332384,
1083856678,PARMA COMMUNITY GENERAL HOSPITAL ASSOCIATION,COMMUNITY EXPRESS CARE OF PARMA HOSPITAL,3,8191 COLUMBIA RD,,OLMSTED FALLS,OH,441382023,"8191 COLUMBIA RD,OLMSTED FALLS,OH 44138",${LNL},4402351245,4402354591
1467656785,SOUTH TEXAS CLINIC FOR PAIN MANAGEMENT,SHARYLAND URGENT CARE,3,4101 S SHARY RD,STE. 101-A,MISSION,TX,785721582,"4101 S SHARY RD,STE. 101-A,MISSION,TX 78572",${LNL},9566878120,9566869464
1215362934,"LAKEVIEW URGENT CARE, P.C.",,,20 OAK ST,,EUFAULA,OK,744323059,"20 OAK ST,EUFAULA,OK 74432",${LNL},9186173555,
1427304047,DILLON MEDICAL CLINIC,,,120 S ATLANTIC ST,,DILLON,MT,597252715,"120 S ATLANTIC ST,DILLON,MT 59725",${LNL},4066834400,4066834408
1033545454,KENMORE URGENT CARE PLLC,,,2949 ELMWOOD AVE,SUITE 104,KENMORE,NY,142171356,"2949 ELMWOOD AVE,SUITE 104,KENMORE,NY 14217",${LNL},7168767606,7168767608
