NPI,Provider Organization Name (Legal Business Name),Provider Other Organization Name,Provider Other Organization Name Type Code,Provider First Line Business Practice Location Address,Provider Second Line Business Practice Location Address,Provider Business Practice Location Address City Name,Provider Business Practice Location Address State Name,Provider Business Practice Location Address Postal Code,Add,LNL,Provider Business Practice Location Address Telephone Number,Provider Business Practice Location Address Fax Number
1679981872,"NEW CARE CLINIC, INC",,,8740 S SEPULVEDA BLVD,#160,LOS ANGELES,CA,900454000,"8740 S SEPULVEDA BLVD,#160,LOS ANGELES,CA 90045",${LNL},3106452273,3106452274
1366835332,ALLMED URGENT CARE P C,,,11520 LIBERTY AVE,,SOUTH RICHMOND HILL,NY,114191902,"11520 LIBERTY AVE,SOUTH RICHMOND HILL,NY 11419",${LNL},6468249344,7185540016
1326453671,"HUTCHESON URGENT CARE, LLC",,,4700 BATTLEFIELD PKWY,SUITE 150,RINGGOLD,GA,307365166,"4700 BATTLEFIELD PKWY,SUITE 150,RINGGOLD,GA 30736",${LNL},7068612826,7068612773
1699163568,"UNION HOSPITAL OF CECIL COUNTY HEALTH SERVICES, INC.",URGENT CARE AT PRINCIPIO,3,4863 PULASKI HWY,,PERRYVILLE,MD,219031622,"4863 PULASKI HWY,PERRYVILLE,MD 21903",${LNL},4106423014,
1215321161,"TRIHEALTH PHYSICIANS OF INDIANA, INC.",BROOKVILLE URGENT CARE,3,10058 COOLEY RD,,BROOKVILLE,IN,470129509,"10058 COOLEY RD,BROOKVILLE,IN 47012",${LNL},7656470808,
1376940866,CLEARCHOICEMD,,,1200 WILLISTON RD,,SOUTH BURLINGTON,VT,54035720,"1200 WILLISTON RD,SOUTH BURLINGTON,VT 5403",${LNL},8028815336,
1417355033,US PRIMARY AND URGENT CARE INC,,,1342 OLD BRIDGE RD,,WOODBRIDGE,VA,221922708,"1342 OLD BRIDGE RD,WOODBRIDGE,VA 22192",${LNL},7034900000,
1447670138,YUCAB MANAGEMENT LLC,,,13857 US HIGHWAY 87 W,,LA VERNIA,TX,781215919,"13857 US HIGHWAY 87 W,LA VERNIA,TX 78121",${LNL},8307792780,
1295148112,RADHA K MAHAJAN MD INC,,,2521 W MAIN ST,,NORRISTOWN,PA,194033093,"2521 W MAIN ST,NORRISTOWN,PA 19403",${LNL},6105393221,
1598175366,ADVANCE PHYSICIANS GROUP,FIRST MED URGENT CARE,3,13420 N PENN AVE,,OKLAHOMA CITY,OK,731209007,"13420 N PENN AVE,OKLAHOMA CITY,OK 73120",${LNL},4054780633,4054785218
1326438722,"H.A.P.P.I., INC.",H.A.P.P.I. URGENT CARE,3,1961 WINCHESTER RD NE,STE B,HUNTSVILLE,AL,358117100,"1961 WINCHESTER RD NE,STE B,HUNTSVILLE,AL 35811",${LNL},2565856212,8883401701
1154748986,"ACK HEALTHCARE MANAGEMENT, LLC",SAINT CAMILLUS URGENT CARE,3,1704 2ND ST,,HENDERSON,KY,424203366,"1704 2ND ST,HENDERSON,KY 42420",${LNL},2708264433,2708264222
1598154239,"COMPLETE FAMILY MEDICINE, LLC",URGENT CARE AT COMPLETE FAMILY MEDICINE-MOBERLY,3,1600 N MORLEY ST,SUITE A120A,MOBERLY,MO,652703666,"1600 N MORLEY ST,SUITE A120A,MOBERLY,MO 65270",${LNL},6603729595,6603729696
1740672989,DRX UC WORCESTER PC,DOCTORS EXPRESS,3,115 STAFFORD ST,,WORCESTER,MA,16031440,"115 STAFFORD ST,WORCESTER,MA 1603",${LNL},4139491583,
1487046603,PHYSICIAN'S EXPRESS CARE AT WINDWARD,PHYSICIAN'S EXPRESS CARE AT WINDWARD,3,6195 WINDWARD PKWY,SUITE 109,ALPHARETTA,GA,300055217,"6195 WINDWARD PKWY,SUITE 109,ALPHARETTA,GA 30005",${LNL},7707721830,7707727238
1518359447,M 15 URGENT CARE PC,,,250 N. ORTONVILLE RD.,STE #C,ORTONVILLE,MI,48462,"250 N. ORTONVILLE RD.,STE #C,ORTONVILLE,MI 48462",${LNL},2487937113,2487937128
1578951455,COVENANT ADVANCED PRIMARY CARE SOLUTIONS,COVENANT URGENT CARE,5,2330 STANFORD RANCH ROAD,SUITE 150,ROCKLIN,CA,95765,"2330 STANFORD RANCH ROAD,SUITE 150,ROCKLIN,CA 95765",${LNL},7757009645,7756862401
1457761199,"URGENT CARE ELEVEN, LLC",,,3218 SAINT CLAUDE AVE,,NEW ORLEANS,LA,701176659,"3218 SAINT CLAUDE AVE,NEW ORLEANS,LA 70117",${LNL},5045200203,
1710304597,URGENT CARE MD KANEOHE LLC,,,45-1141 KAMEHAMEHA HWY,,KANEOHE,HI,967443224,"45-1141 KAMEHAMEHA HWY,KANEOHE,HI 96744",${LNL},8089413363,
1205245644,READYCARE CENTERS LLC,READYCARE - AN URGENT CARE CLINIC,3,1520 S FRIENDSWOOD DR,SUITE 100,FRIENDSWOOD,TX,775465494,"1520 S FRIENDSWOOD DR,SUITE 100,FRIENDSWOOD,TX 77546",${LNL},2819478074,2819478075
1013313402,BAYOU URGENT CARE LLC,BAYOU URGENT CARE,3,301 FAIRWAY DR,,NEW ORLEANS,LA,701241020,"301 FAIRWAY DR,NEW ORLEANS,LA 70124",${LNL},5042374696,
1760888119,PEARLAND PEDIATRIC URGENT CARE PA,,,2017 BROADWAY ST STE A,,PEARLAND,TX,775815501,"2017 BROADWAY ST STE A,PEARLAND,TX 77581",${LNL},2814859990,2814859469
1164813879,JAYHAWK PRIMARY CARE INC,SPRINT CENTER URGENT CARE,3,1403 GRAND BLVD,,KANSAS CITY,MO,64106,"1403 GRAND BLVD,KANSAS CITY,MO 64106",${LNL},8162684295,8162684297
1629497235,"GUIDEWELL EMERGENCY MEDICINE DOCTORS, LLC",,,113 N. ORLANDO AVENUE,,WINTER PARK,FL,327893675,"113 N. ORLANDO AVENUE,WINTER PARK,FL 32789",${LNL},9048547911,9048547912
1588070072,NORTH IOWA MERCY CLINICS,MERCY URGENT CARE,3,1631 4TH ST SW,SUITE 114,MASON CITY,IA,504011612,"1631 4TH ST SW,SUITE 114,MASON CITY,IA 50401",${LNL},6414282500,6414286909
1720466832,MHS PRIMARY CARE INC,MIDDLESEX HOSPITAL URGENT CARE,3,1687 BOSTON POST RD,,OLD SAYBROOK,CT,64751608,"1687 BOSTON POST RD,OLD SAYBROOK,CT 6475",${LNL},8606615976,8603588664
1083007108,"GEORGE P DEMPSEY MD, PC",EAST HAMPTON URGENT CARE,3,470 MONTAUK HWY,,EAST HAMPTON,NY,119372648,"470 MONTAUK HWY,EAST HAMPTON,NY 11937",${LNL},6313298430,6313298291
1013337633,IMMEDIATE CARE MEDICAL WALK-IN OF TOMS RIVER,,,1 ROUTE 37 W,TOMS RIVER SHOPPING CENTER,TOMS RIVER,NJ,87536500,"1 ROUTE 37 W,TOMS RIVER SHOPPING CENTER,TOMS RIVER,NJ 8753",${LNL},7323359400,
1902204076,MEDSTAT,,,1500 PROVIDENT DR,SUITE A,WARSAW,IN,465803377,"1500 PROVIDENT DR,SUITE A,WARSAW,IN 46580",${LNL},5743727637,
1801294996,"COMPLETE FAMILY MEDICINE, LLC",URGENT CARE AT COMPLETE FAMILY MEDICINE-MACON,3,1206 N MISSOURI ST,SUITE C,MACON,MO,635522150,"1206 N MISSOURI ST,SUITE C,MACON,MO 63552",${LNL},6603957575,
1962893313,"MEDSPRING OF TEXAS, PA",,,301 N GUADALUPE ST,,SAN MARCOS,TX,786665774,"301 N GUADALUPE ST,SAN MARCOS,TX 78666",${LNL},5129602545,
1932504370,"RESOURCE COMMUNITY HEALTH CENTER,INC","RESOURCE COMMUNITY HEALTH CENTER,INC",4,759 NW 22ND AVE STE 202,,MIAMI,FL,331253365,"759 NW 22ND AVE STE 202,MIAMI,FL 33125",${LNL},7865770110,7865770109
1942602172,"RCNA1, PLLC",DOCTORS EXPRESS,3,380 MERRIMACK ST,R,METHUEN,MA,18445870,"380 MERRIMACK ST,R,METHUEN,MA 1844",${LNL},9784700800,9789845578
1316350192,SETON HEALTH CORPORATION OF SOUTHEASTERN MICHIGAN,ST. JOHN EASTSIDE URGENT CARE,3,21000 E 12 MILE RD,SUITE 105,SAINT CLAIR SHORES,MI,480811116,"21000 E 12 MILE RD,SUITE 105,SAINT CLAIR SHORES,MI 48081",${LNL},5864983606,5864983601
1114320751,MD1STOP INC,,,2937 CURTIS KNOLL DR,,DUBLIN,OH,430171866,"2937 CURTIS KNOLL DR,DUBLIN,OH 43017",${LNL},6147340185,7403862640
1265852800,"IMMEDIATE CARE MEDICAL WALK-IN OF BENSONHURST, PC",,,6906 18TH AVE,,BROOKLYN,NY,112045048,"6906 18TH AVE,BROOKLYN,NY 11204",${LNL},7323359400,
1093132821,NEWBURGH URGENT CARE LLC,MERCY URGENT CARE,3,8211 W STATE ROUTE 66,SUITE A,NEWBURGH,IN,476302534,"8211 W STATE ROUTE 66,SUITE A,NEWBURGH,IN 47630",${LNL},8124900463,8124900469
1679991459,EMED URGENT CARE CENTER PA,,,2624 ATLANTIC BLVD,,JACKSONVILLE,FL,322073668,"2624 ATLANTIC BLVD,JACKSONVILLE,FL 32207",${LNL},9046478576,9043069174
1821488891,PEACEHEALTH MEDICAL GROUP,PEACEHEALTH MEDICAL GROUP URGENT CARE,3,860 BELTLINE RD,,SPRINGFIELD,OR,974771091,"860 BELTLINE RD,SPRINGFIELD,OR 97477",${LNL},5412226005,5412226030
1033517248,"MEDEXPRESSS URGENT CARE, PC - OKLAHOMA","MEDEXPRESS URGENT CARE - LAWTON, NW CACHE RD",3,3428 NW CACHE ROAD,,LAWTON,OK,735053846,"3428 NW CACHE ROAD,LAWTON,OK 73505",${LNL},5805957207,5805957241
1245628494,VALLEY FORGE URGENT CARE,,,2521 W MAIN ST,,NORRISTOWN,PA,194033093,"2521 W MAIN ST,NORRISTOWN,PA 19403",${LNL},6105393221,6105393222
1194112219,"HEALTH CONSULTING ASSOCIATES, LLC",ORTHONOW ADVENTURA,3,3143 NE 163RD ST,,NORTH MIAMI BEACH,FL,331604463,"3143 NE 163RD ST,NORTH MIAMI BEACH,FL 33160",${LNL},3054407898,
1881088292,"CITY MEDICAL OF UPPER EAST SIDE, PLLC",CITY MEDICAL OF DELANCEY,5,138 DELANCEY ST,,NEW YORK,NY,100023325,"138 DELANCEY ST,NEW YORK,NY 10002",${LNL},2126092541,2126092542
1396137568,ORANGE COUNTY URGENT CARE #3 INC.,MEDPOST URGENT CARE - LOS ALAMITOS,3,3851 KATELLA AVE,SUITE 100,LOS ALAMITOS,CA,907203309,"3851 KATELLA AVE,SUITE 100,LOS ALAMITOS,CA 90720",${LNL},8776540472,4698937273
1063804995,CHRISTIAN GLOBAL MEDICAL HEALTHCARE INCORPORATED,URGENT CARE CLINIC,5,451 W MILHAM AVE,,PORTAGE,MI,490242721,"451 W MILHAM AVE,PORTAGE,MI 49024",${LNL},2694889007,2694889001
1467844373,MEDPREM URGENT CARE CENTER INC,,,3705 N BELT LINE RD,SUITE 150,SUNNYVALE,TX,751829211,"3705 N BELT LINE RD,SUITE 150,SUNNYVALE,TX 75182",${LNL},4692308666,
1669885521,SETON HEALTH CORPORATION OF SOUTHEASTERN MICHIGAN,ST. JOHN URGENT CARE - CONNER CREEK,3,4777 E OUTER DR,URGENT CARE DEPARTMENT,DETROIT,MI,482343241,"4777 E OUTER DR,URGENT CARE DEPARTMENT,DETROIT,MI 48234",${LNL},3133699100,3133695688
1588077481,GENESEE VALLEY GROUP HEALTH,LIFETIME HEALTH MEDICAL GROUP,3,1850 BRIGHTON HENRIETTA TOWN LINE RD,,ROCHESTER,NY,146232532,"1850 BRIGHTON HENRIETTA TOWN LINE RD,ROCHESTER,NY 14623",${LNL},5854246210,
1205249109,"URGENT CARE SPECIALISTS, LLC",HOMETOWN DME,5,1105 SCHROCK RD,SUITE 200,COLUMBUS,OH,432291146,"1105 SCHROCK RD,SUITE 200,COLUMBUS,OH 43229",${LNL},6145057633,6148471106
1942611652,DOC SMILEY'S URGENT CARE LLC,,,43 CASSINE WAY,UNIT 102,SANTA ROSA BEACH,FL,324590456,"43 CASSINE WAY,UNIT 102,SANTA ROSA BEACH,FL 32459",${LNL},8502311919,
1962895649,"DRX NORWALK, P.C.",DOCTORS EXPRESS,3,607 MAIN AVE,UNIT 13,NORWALK,CT,68511058,"607 MAIN AVE,UNIT 13,NORWALK,CT 6851",${LNL},2038459100,
1114329471,URGENT CARES OF AMERICA NC INC,FASTMED URGENT CARE UNIVERSITY PARKWAY,3,5701 UNIVERSITY PKWY,,WINSTON SALEM,NC,271051378,"5701 UNIVERSITY PKWY,WINSTON SALEM,NC 27105",${LNL},9103543372,
1003218207,URGENT CARE CENTERS ACROSS AMERICA,,,9221 MIDDLEBROOK PIKE # 203,,KNOXVILLE,TN,379314764,"9221 MIDDLEBROOK PIKE # 203,KNOXVILLE,TN 37931",${LNL},8652815236,
1356745194,WOODLAND HILLS MEDICAL CLINIC II INC,,,5995 TOPANGA CANYON BLVD,,WOODLAND HILLS,CA,913673623,"5995 TOPANGA CANYON BLVD,WOODLAND HILLS,CA 91367",${LNL},8188887009,
1437536083,"MEDEXPRESS URGENT CARE, PC - MASSACHUSETTS","MEDEXPRESS URGENT CARE - WESTFIELD, E MAIN ST",3,311 E MAIN ST,,WESTFIELD,MA,10853307,"311 E MAIN ST,WESTFIELD,MA 1085",${LNL},3042252500,7247431133
1487062592,JAYHAWK PRIMARY CARE INC,,,3901 RAINBOW BLVD,UNIVERSITY OF KANSAS HOSPITAL URGENT CARE / G110 DELP,KANSAS CITY,KS,661600001,"3901 RAINBOW BLVD,UNIVERSITY OF KANSAS HOSPITAL URGENT CARE / G110 DELP,KANSAS CITY,KS 66160",${LNL},9135886515,9135882769
1083001564,URGENT CARE OF LONGWOOD,,,450 W STATE ROAD 434,SUITE 1010,LONGWOOD,FL,327505118,"450 W STATE ROAD 434,SUITE 1010,LONGWOOD,FL 32750",${LNL},4077678200,
1033502141,R & A MEDICAL CORPORATION,PREMIUM URGENT CARE,3,1420 SHAW AVE STE 105,,CLOVIS,CA,936114072,"1420 SHAW AVE STE 105,CLOVIS,CA 93611",${LNL},5597974315,
1639565559,"MEDEXPRESS URGENT CARE KANSAS, P.A.","MEDEXPRESS URGENT CARE - SALINA, S 9TH ST",3,2770 S 9TH ST,,SALINA,KS,674017601,"2770 S 9TH ST,SALINA,KS 67401",${LNL},7858273551,7858273576
1366840415,LOGAN SQUARE URGENT CARE CENTER CORPORATION,,,2004 N PULASKI RD,,CHICAGO,IL,606393767,"2004 N PULASKI RD,CHICAGO,IL 60639",${LNL},7737728876,7732523091
1326442229,NORTHEAST URGENT CARE MEDICAL ASSOCIATE,MDXPRESS,3,388 TARRYTOWN RD,,WHITE PLAINS,NY,106071465,"388 TARRYTOWN RD,WHITE PLAINS,NY 10607",${LNL},9147772273,8779327426
1659787133,"URGENT MD, LLC",,,3889 LEBANON PIKE,,HERMITAGE,TN,370762009,"3889 LEBANON PIKE,HERMITAGE,TN 37076",${LNL},6155555555,
1386047397,ULTIMATE MEDICAL CARE P.C.,,,5600 W 87TH ST,,BURBANK,IL,604592902,"5600 W 87TH ST,BURBANK,IL 60459",${LNL},7086997573,
1508277237,NORTHWEST OHIO URGENT CARE LLC,THE PRIMARY CARE NETWORK,3,1421 S REYNOLDS RD,,TOLEDO,OH,436157413,"1421 S REYNOLDS RD,TOLEDO,OH 43615",${LNL},4197256290,4197256287
1336557438,"ACUTE & PRIMARY CARE OF COLUMBUS, INC",,,1916 MANCHESTER EXPY,,COLUMBUS,GA,319046752,"1916 MANCHESTER EXPY,COLUMBUS,GA 31904",${LNL},5182585807,
1578955795,PHYSICIAN'S EXPRESS CARE AT CREEKSTONE,PHYSICIAN'S EXPRESS CARE AT CREEKSTONE,3,1780 PEACHTREE PKWY,SUITE 302,CUMMING,GA,300416834,"1780 PEACHTREE PKWY,SUITE 302,CUMMING,GA 30041",${LNL},7707721830,7707727238
1922490721,ATLANTICARE PHYSICIAN GROUP PA,ATLANTICARE URGENT CARE EGG HARBOR,3,2500 ENGLISH CREEK AVE,BLDG 900 SUITE 909,EGG HARBOR TOWNSHIP,NJ,82345549,"2500 ENGLISH CREEK AVE,BLDG 900 SUITE 909,EGG HARBOR TOWNSHIP,NJ 8234",${LNL},6094072273,
1598143885,"GLADSTONE URGENT CARE, LLC",,,6717 N OAK TRFY,,GLADSTONE,MO,641183346,"6717 N OAK TRFY,GLADSTONE,MO 64118",${LNL},8166785970,
1730587338,"AMERICAN FAMILY CARE, INC.",AMERICAN FAMILY CARE,3,366 EAST MEIGHAN BLVD,,GADSDEN,AL,359030000,"366 EAST MEIGHAN BLVD,GADSDEN,AL 35903",${LNL},2564850982,2564850986
1740679307,"OCCUPATIONAL HEALTH CENTERS OF NORTH CAROLINA, P.C.",,,3642 E US HIGHWAY 70,,CLAREMONT,NC,286108530,"3642 E US HIGHWAY 70,CLAREMONT,NC 28610",${LNL},8284595101,
1154722924,CITY OF SISTERSVILLE,ST.MARYS EXPRESS CARE,3,201 2ND ST,,SAINT MARYS,WV,261701003,"201 2ND ST,SAINT MARYS,WV 26170",${LNL},3046522611,
1124426358,"ROSE MEDICAL GROUPS, LLC",ROSE URGENT CARE AND FAMILY PRACTICE,3,650 N DEVINE RD,SUITE B,VANCOUVER,WA,986616979,"650 N DEVINE RD,SUITE B,VANCOUVER,WA 98661",${LNL},3607213070,
1679966022,CARECENTRAL URGENT CARE MEDICAL GROUP PC,CARECENTRAL URGENT CARE,3,286 WASHINGTON ST,,STOUGHTON,MA,20721763,"286 WASHINGTON ST,STOUGHTON,MA 2072",${LNL},7813412800,7813412828
1063805406,KAZIM MEDICAL ASSOCIATES PLLC,,,2686 W ALTON GLOOR BLVD,,BROWNSVILLE,TX,785204054,"2686 W ALTON GLOOR BLVD,BROWNSVILLE,TX 78520",${LNL},9563505444,
1568852580,AMABLE R. AGUILUZ JR. MD INC.,,,21500 PIONEER BLVD STE 209,,HAWAIIAN GARDENS,CA,907162605,"21500 PIONEER BLVD STE 209,HAWAIIAN GARDENS,CA 90716",${LNL},5628602442,5624023601
1801204656,"PREMIER PHYSICIANS-II, P.A.",PREMIER URGENT CARE PLUS,3,9110 JORDAN LN STE 100,,WOODWAY,TX,767123370,"9110 JORDAN LN STE 100,WOODWAY,TX 76712",${LNL},2548556318,
1194131581,FERNDALE URGENT CARE,,,641 W 9 MILE RD,SUITE A,FERNDALE,MI,482201779,"641 W 9 MILE RD,SUITE A,FERNDALE,MI 48220",${LNL},7343388300,7343388301
1922494293,"RED BIRD URGENT CARE CLINIC, P.A.",RED BIRD PAIN MANAGEMENT CLINIC,3,4323 S HAMPTON RD,,DALLAS,TX,752321058,"4323 S HAMPTON RD,DALLAS,TX 75232",${LNL},2143307777,
1447656830,XPRESS URGENT CARE PLLC,,,441 UNIVERSITY AVE W STE 201,,SAINT PAUL,MN,551032172,"441 UNIVERSITY AVE W STE 201,SAINT PAUL,MN 55103",${LNL},6513403546,
1376949784,"PREMIER URGENT CARE VERMILLION SQUARE, LLC",,,8919 NEW FALLS RD,,LEVITTOWN,PA,190541713,"8919 NEW FALLS RD,LEVITTOWN,PA 19054",${LNL},6105616400,6105616401
1750770814,SPINE AND SPORTS URGENT CARE CENTER INC.,SPINE AND SPORTS URGENT CARE CENTER,5,1120 W. LA VETA AVENUE,SUITE 300,ORANGE,CA,928684233,"1120 W. LA VETA AVENUE,SUITE 300,ORANGE,CA 92868",${LNL},9492802561,
1255744025,"URGENT CARE PHYSCIANS, LTD",UC PHYSICIANS URGENT CARE,3,3329 EXPRESS CT,,APPLETON,WI,549153278,"3329 EXPRESS CT,APPLETON,WI 54915",${LNL},9207335900,9207335901
1447641345,L A URGENT CARE MEDICAL CENTER,MOBILE URGENT CARE,3,1117 W MANCHESTER BLVD,SUITE : M,INGLEWOOD,CA,903011500,"1117 W MANCHESTER BLVD,SUITE : M,INGLEWOOD,CA 90301",${LNL},3102153555,3109882669
1063803005,MEDGEN URGENT CARE MARYLAND LLC,,,7307 MACARTHUR BLVD,SUITE 200,BETHESDA,MD,208161014,"7307 MACARTHUR BLVD,SUITE 200,BETHESDA,MD 20816",${LNL},3013202100,
1912384678,"NEOMED CENTER, INC.",NEOMED CENTER - GURABO URGENT CARE,3,CARR 941 SALIDA BO JAGUAS,,GURABO,PR,778,"CARR 941 SALIDA BO JAGUAS,GURABO,PR 00778",${LNL},7877372311,7877370244
1578950507,"COLONIAL MEDICAL MANAGEMENT, CORP",COMEDCO GROUP,5,"CARR. 402, KM 1.8","BO MARIAS, ZONA INDUSTRIAL",ANASCO,PR,610,"CARR. 402, KM 1.8,BO MARIAS, ZONA INDUSTRIAL,ANASCO,PR 00610",${LNL},7872291141,7872291131
1437553302,"RALEIGH DURHAM MEDICAL GROUP, PA",HERITAGE URGENT CARE,3,620 DR CALVIN JONES HIGHWAY,STE 212,WAKE FOREST,NC,27587,"620 DR CALVIN JONES HIGHWAY,STE 212,WAKE FOREST,NC 27587",${LNL},9197615678,9197615680
1609270537,GASIEL MEDICAL SERVICES CORP,GASIEL URGENT CARE,3,8900 CORAL WAY,SUITE 203,MIAMI,FL,331652075,"8900 CORAL WAY,SUITE 203,MIAMI,FL 33165",${LNL},7868013601,7868013602
1174927669,URGENT CARE CHIROPRACTIC PA,,,13469 SWITZER RD,,OVERLAND PARK,KS,662133301,"13469 SWITZER RD,OVERLAND PARK,KS 66213",${LNL},4803349812,
1679989164,RAYPAR INC,OWL NOW URGENT CARE,3,550 POPE AVE NW,SUITE 200,WINTER HAVEN,FL,338814679,"550 POPE AVE NW,SUITE 200,WINTER HAVEN,FL 33881",${LNL},8632992630,8639690721
1417349507,METRO URGENT MEDICAL CARE OF QUEENS,,,14-140 JFK TENANT 4,"BLDG 125, JFK AIRPORT",JAMAICA,NY,11430,"14-140 JFK TENANT 4,BLDG 125, JFK AIRPORT,JAMAICA,NY 11430",${LNL},8455653700,
1033536859,ABINGTON MEMORIAL HOSPITAL,ABINGTON HEALTH URGENT CARE,3,1820 BETHLEHEM PIKE,,FLOURTOWN,PA,190311504,"1820 BETHLEHEM PIKE,FLOURTOWN,PA 19031",${LNL},2158361354,2158362605
1245633288,AMERICAN FAMILY PSYCHIATRY PLLC,,,1225 WARM SPRINGS AVE,SUITE 201,HUNTINGDON,PA,166522350,"1225 WARM SPRINGS AVE,SUITE 201,HUNTINGDON,PA 16652",${LNL},8146438585,8146412399
1851704753,GENESEE VALLEY GROUP HEALTH,LIFETIME HEALTH MEDICAL GROUP,3,120 GARDENVILLE PKWY W,,WEST SENECA,NY,142241324,"120 GARDENVILLE PKWY W,WEST SENECA,NY 14224",${LNL},7166683600,
1679986574,GENESEE VALLEY GROUP HEALTH,LIFETIME HEALTH MEDICAL GROUP,3,899 MAIN ST,,BUFFALO,NY,142031109,"899 MAIN ST,BUFFALO,NY 14203",${LNL},7168782700,
1396158291,GENESEE VALLEY GROUP HEALTH,LIFETIME HEALTH MEDICAL GROUP,3,470 LONG POND RD,,ROCHESTER,NY,146123057,"470 LONG POND RD,ROCHESTER,NY 14612",${LNL},5852278322,
1508264714,UNIVERSITY HOSPITALS GENEVA MEDICAL CENTER,UNIVERSITY HOSPITALS GENEVA URGENT CARE,3,2131 LAKE AVE,,ASHTABULA,OH,440043466,"2131 LAKE AVE,ASHTABULA,OH 44004",${LNL},4409920759,4409921334
1770983199,INDIANA HEALTH SOLUTIONS II LLC,DOCTORS EXPRESS PENDLETON PIKE,3,10950 PENDLETON PIKE,,INDIANAPOLIS,IN,462362843,"10950 PENDLETON PIKE,INDIANAPOLIS,IN 46236",${LNL},3178267425,3178260744
1164814570,ALL ACCESS WALK IN CLINIC,,,855 BELANGER ST,SUITE 106,HOUMA,LA,703604463,"855 BELANGER ST,SUITE 106,HOUMA,LA 70360",${LNL},9857090311,9852624082
1205240199,"AGUADILLA MEDICAL SERVICES, INC",,,ROAD #2 KM 129.3,BO. VICTORIA,AGUADILLA,PR,6055265,"ROAD #2 KM 129.3,BO. VICTORIA,AGUADILLA,PR 605",${LNL},7878820303,7878820399
1316358989,"NEWMEXIDOC, PA.",RAILYARD URGENT CARE,3,831 S SAINT FRANCIS DR,,SANTA FE,NM,875053027,"831 S SAINT FRANCIS DR,SANTA FE,NM 87505",${LNL},5054298448,
1942611520,"CITY MEDICAL OF UPPER EAST SIDE, PLLC",CITY MEDICAL OF COBBLE HILL,5,228-230 COURT STREET,,BROOKLYN,NY,11231,"228-230 COURT STREET,BROOKLYN,NY 11231",${LNL},5167834600,5167834612
1306257993,NUCH OF TEXAS,MEDPOST URGENT CARE ROCKWALL RIDGE ROAD,3,2927 RIDGE RD,,ROCKWALL,TX,750326671,"2927 RIDGE RD,ROCKWALL,TX 75032",${LNL},9727224001,9727224898
1578964375,DESERT OASIS HEALTHCARE,DESERT MEDICAL GROUP,4,57-840 29 PALMS HWY,,YUCCA VALLEY,CA,92284,"57-840 29 PALMS HWY,YUCCA VALLEY,CA 92284",${LNL},7603657520,7609697049
1093123838,TOMMY L LOUISVILLE MD PA,FIRST HELP URGENT CARE CLINIC WINTER HAVEN,3,320 1ST ST S,,WINTER HAVEN,FL,338803501,"320 1ST ST S,WINTER HAVEN,FL 33880",${LNL},8632998485,
1649668047,"MEDEXPRESS URGENT CARE, INC - WEST VIRGINIA","MEDEXPRESS URGENT CARE - GLEN DALE, WHEELING AVE",3,1585 WHEELING AVE,,GLEN DALE,WV,260381731,"1585 WHEELING AVE,GLEN DALE,WV 26038",${LNL},3048435381,3048430192
1790174878,"MEDEXPRESS URGENT CARE ARKANSAS, P.A.","MEDEXPRESS URGENT CARE - BENTON, MILITARY RD",3,1501 MILITARY ROAD,,BENTON,AR,720152914,"1501 MILITARY ROAD,BENTON,AR 72015",${LNL},5017783948,5017768341
1043603608,PM RADIOLOGY PL,GATEWAY EMURGENT CARE AT MCER,3,23607 US HIGHWAY 27,,LAKE WALES,FL,338596305,"23607 US HIGHWAY 27,LAKE WALES,FL 33859",${LNL},7275221061,7275287916
1699169300,"PMC PHYSICIAN NETWORK, LLC",PIEDMONT WEST URGENT CARE CENTER,3,1190 FILBERT HWY,SUITE 110,YORK,SC,297459324,"1190 FILBERT HWY,SUITE 110,YORK,SC 29745",${LNL},8036280004,8036286004
1073913463,MLK URGENTCARE CLINIC,,,2457 MARTIN LUTHER KING JR DR SW,,ATLANTA,GA,303111712,"2457 MARTIN LUTHER KING JR DR SW,ATLANTA,GA 30311",${LNL},4044584568,4044584585
1548671126,"CITY MEDICAL OF UPPER EAST SIDE, PLLC",CITY MEDICAL OF UNION SQUARE EAST,5,216 EAST 14TH STREET,,NEW YORK,NY,10003,"216 EAST 14TH STREET,NEW YORK,NY 10003",${LNL},5167834600,5167834612
1639563075,PRACTICAL APPROACH PEDIATRIC URGENT CARE PLLC,,,9480 HUEBNER RD STE 400,,SAN ANTONIO,TX,782401755,"9480 HUEBNER RD STE 400,SAN ANTONIO,TX 78240",${LNL},2106973900,
1538578687,URGENT CARE OF JEROME,,,133 W AVENUE A,SUITE B,JEROME,ID,833382630,"133 W AVENUE A,SUITE B,JEROME,ID 83338",${LNL},2086786996,2086786866
1285047183,GENESEE VALLEY GROUP HEALTH,LIFETIME HEALTH MEDICAL GROUP,3,1185 SWEET HOME RD,,AMHERST,NY,142261018,"1185 SWEET HOME RD,AMHERST,NY 14226",${LNL},7165682337,
1053729814,ON DEMAND URGENT CARE GROUP PC,ON DEMAND URGENT CARE,3,106 STATESMAN RD,,CHALFONT,PA,189143581,"106 STATESMAN RD,CHALFONT,PA 18914",${LNL},2156888962,
1801285424,RANCHO CORDOVA MEDICAL CLINIC,,,2890 LA LOMA DR,,RANCHO CORDOVA,CA,956703308,"2890 LA LOMA DR,RANCHO CORDOVA,CA 95670",${LNL},9163767069,
